instance,n,m,A,B,ratio,base,best,mean,std,known_alpha,gap,relative_gap
c-fat200-5,200,11427,1,2.5,2.5,7,58,55.9,1.1789826122551594,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,8,58,56.29,1.1161989070053777,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,10,58,56.69,0.9454628496138812,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,12,58,56.97,0.9105492847726585,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,15,58,57.13,0.8325262758616092,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,18,58,57.16,0.8089499366462674,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,20,58,57.17,0.8130805618141416,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,25,58,57.16,0.8212186067059124,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,30,58,57.13,0.8325262758616092,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,40,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,50,58,57.13,0.8204267182387469,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,75,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,2.5,2.5,100,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,3,3,3,55,51.14,1.4967965793654125,58,3,0.05172413793103448
c-fat200-5,200,11427,1,3,3,4,56,53.25,1.2359207094308275,58,2,0.034482758620689655
c-fat200-5,200,11427,1,3,3,5,57,54.51,1.2368912644206038,58,1,0.017241379310344827
c-fat200-5,200,11427,1,3,3,6,58,55.33,1.1580587204455568,58,0,0.0
c-fat200-5,200,11427,1,3,3,7,58,55.87,1.180296572900218,58,0,0.0
c-fat200-5,200,11427,1,3,3,8,58,56.27,1.1300884921102419,58,0,0.0
c-fat200-5,200,11427,1,3,3,10,58,56.71,0.9622369770487934,58,0,0.0
c-fat200-5,200,11427,1,3,3,12,58,56.97,0.899499861033897,58,0,0.0
c-fat200-5,200,11427,1,3,3,15,58,57.11,0.8354040938372281,58,0,0.0
c-fat200-5,200,11427,1,3,3,18,58,57.15,0.8170067319184094,58,0,0.0
c-fat200-5,200,11427,1,3,3,20,58,57.16,0.8212186067059124,58,0,0.0
c-fat200-5,200,11427,1,3,3,25,58,57.15,0.8291561975888497,58,0,0.0
c-fat200-5,200,11427,1,3,3,30,58,57.12,0.8399999999999999,58,0,0.0
c-fat200-5,200,11427,1,3,3,40,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,3,3,50,58,57.13,0.8204267182387469,58,0,0.0
c-fat200-5,200,11427,1,3,3,75,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,3,3,100,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,3,55,51.18,1.4654692081377896,58,3,0.05172413793103448
c-fat200-5,200,11427,1,3.5,3.5,4,56,53.25,1.1863810517704672,58,2,0.034482758620689655
c-fat200-5,200,11427,1,3.5,3.5,5,57,54.5,1.2288205727444508,58,1,0.017241379310344827
c-fat200-5,200,11427,1,3.5,3.5,6,58,55.32,1.1478675881825393,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,7,58,55.88,1.142628548566856,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,8,58,56.28,1.1232096865679178,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,10,58,56.7,0.9643650760992956,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,12,58,56.97,0.899499861033897,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,15,58,57.1,0.8426149773176358,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,18,58,57.14,0.8248636250920511,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,20,58,57.15,0.8291561975888497,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,25,58,57.14,0.8368990381163071,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,30,58,57.12,0.8399999999999999,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,40,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,50,58,57.13,0.8204267182387469,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,75,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,3.5,3.5,100,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,4,4,3,55,51.27,1.3989639023220006,58,3,0.05172413793103448
c-fat200-5,200,11427,1,4,4,4,56,53.24,1.158619868636819,58,2,0.034482758620689655
c-fat200-5,200,11427,1,4,4,5,57,54.49,1.2206145992900461,58,1,0.017241379310344827
c-fat200-5,200,11427,1,4,4,6,58,55.31,1.1462547709824376,58,0,0.0
c-fat200-5,200,11427,1,4,4,7,58,55.88,1.142628548566856,58,0,0.0
c-fat200-5,200,11427,1,4,4,8,58,56.28,1.1232096865679178,58,0,0.0
c-fat200-5,200,11427,1,4,4,10,58,56.69,0.9766780431646861,58,0,0.0
c-fat200-5,200,11427,1,4,4,12,58,56.95,0.9205976319760982,58,0,0.0
c-fat200-5,200,11427,1,4,4,15,58,57.1,0.8426149773176358,58,0,0.0
c-fat200-5,200,11427,1,4,4,18,58,57.14,0.8248636250920511,58,0,0.0
c-fat200-5,200,11427,1,4,4,20,58,57.15,0.8291561975888497,58,0,0.0
c-fat200-5,200,11427,1,4,4,25,58,57.14,0.8368990381163071,58,0,0.0
c-fat200-5,200,11427,1,4,4,30,58,57.12,0.8399999999999999,58,0,0.0
c-fat200-5,200,11427,1,4,4,40,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,4,4,50,58,57.13,0.8204267182387469,58,0,0.0
c-fat200-5,200,11427,1,4,4,75,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,4,4,100,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,3,55,51.3,1.4177446878757827,58,3,0.05172413793103448
c-fat200-5,200,11427,1,4.5,4.5,4,56,53.25,1.16081867662439,58,2,0.034482758620689655
c-fat200-5,200,11427,1,4.5,4.5,5,57,54.5,1.2206555615733703,58,1,0.017241379310344827
c-fat200-5,200,11427,1,4.5,4.5,6,58,55.31,1.1462547709824376,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,7,58,55.88,1.142628548566856,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,8,58,56.27,1.1389029809426263,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,10,58,56.69,0.9766780431646861,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,12,58,56.95,0.9205976319760982,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,15,58,57.1,0.8426149773176358,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,18,58,57.14,0.8248636250920511,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,20,58,57.15,0.8291561975888497,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,25,58,57.14,0.8368990381163071,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,30,58,57.12,0.8399999999999999,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,40,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,50,58,57.13,0.8204267182387469,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,75,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,4.5,4.5,100,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,5,5,3,55,51.26,1.3972830779766852,58,3,0.05172413793103448
c-fat200-5,200,11427,1,5,5,4,56,53.26,1.1629273408085306,58,2,0.034482758620689655
c-fat200-5,200,11427,1,5,5,5,57,54.5,1.2206555615733703,58,1,0.017241379310344827
c-fat200-5,200,11427,1,5,5,6,58,55.32,1.1303096920755833,58,0,0.0
c-fat200-5,200,11427,1,5,5,7,58,55.88,1.142628548566856,58,0,0.0
c-fat200-5,200,11427,1,5,5,8,58,56.27,1.1389029809426263,58,0,0.0
c-fat200-5,200,11427,1,5,5,10,58,56.69,0.9766780431646861,58,0,0.0
c-fat200-5,200,11427,1,5,5,12,58,56.95,0.9205976319760982,58,0,0.0
c-fat200-5,200,11427,1,5,5,15,58,57.1,0.8426149773176358,58,0,0.0
c-fat200-5,200,11427,1,5,5,18,58,57.14,0.8248636250920511,58,0,0.0
c-fat200-5,200,11427,1,5,5,20,58,57.15,0.8291561975888497,58,0,0.0
c-fat200-5,200,11427,1,5,5,25,58,57.14,0.8368990381163071,58,0,0.0
c-fat200-5,200,11427,1,5,5,30,58,57.12,0.8399999999999999,58,0,0.0
c-fat200-5,200,11427,1,5,5,40,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,5,5,50,58,57.13,0.8204267182387469,58,0,0.0
c-fat200-5,200,11427,1,5,5,75,58,57.12,0.8280096617793778,58,0,0.0
c-fat200-5,200,11427,1,5,5,100,58,57.12,0.8280096617793778,58,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,3,14,5.79,4.663249939687986,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,4,14,10.51,3.8431627600194087,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,5,14,12.12,1.9456618411224496,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,6,14,12.51,1.3152566289511716,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,7,14,12.67,0.9803570778037969,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,8,14,12.66,0.9297311439335567,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,10,14,12.64,0.9645724441429995,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,12,14,12.68,0.9368030742904295,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,15,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,18,14,12.68,0.9368030742904295,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,20,14,12.64,0.9221713506718803,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,25,14,12.62,0.9141115905621151,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,30,14,12.66,0.9297311439335566,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,40,14,12.66,0.9297311439335566,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,50,14,12.63,0.9236341266973627,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,75,14,12.55,0.8874119674649422,14,0,0.0
c-fat500-1,500,120291,1,1.0,1.0,100,14,12.57,0.8972736483370053,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,3,14,11.47,2.570816990763831,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,4,14,12.29,1.282926342390708,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,5,14,12.53,0.9322553298319082,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,6,14,12.64,0.9748846085563152,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,7,14,12.61,0.9369631796394137,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,8,14,12.66,0.9404254356406997,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,10,14,12.66,0.9189124006128113,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,12,14,12.68,0.926066952223218,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,15,14,12.73,0.9471536306217698,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,18,14,12.73,0.9471536306217698,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,20,14,12.69,0.9348261870529729,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,25,14,12.7,0.9433981132056604,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,30,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,40,14,12.63,0.9127431182978045,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,50,14,12.56,0.8867919710958145,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,75,14,12.58,0.8964373932405988,14,0,0.0
c-fat500-1,500,120291,1,1.5,1.5,100,14,12.64,0.9221713506718803,14,0,0.0
c-fat500-1,500,120291,1,2,2,3,14,12.02,1.8054362353736009,14,0,0.0
c-fat500-1,500,120291,1,2,2,4,14,12.45,0.9836157786452999,14,0,0.0
c-fat500-1,500,120291,1,2,2,5,14,12.51,0.9219002115196632,14,0,0.0
c-fat500-1,500,120291,1,2,2,6,14,12.66,0.9718024490605074,14,0,0.0
c-fat500-1,500,120291,1,2,2,7,14,12.59,0.8954886933959582,14,0,0.0
c-fat500-1,500,120291,1,2,2,8,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,2,2,10,14,12.6,0.9055385138137417,14,0,0.0
c-fat500-1,500,120291,1,2,2,12,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,2,2,15,14,12.58,0.8964373932405989,14,0,0.0
c-fat500-1,500,120291,1,2,2,18,14,12.6,0.9055385138137416,14,0,0.0
c-fat500-1,500,120291,1,2,2,20,14,12.64,0.9221713506718803,14,0,0.0
c-fat500-1,500,120291,1,2,2,25,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,2,2,30,14,12.63,0.9127431182978044,14,0,0.0
c-fat500-1,500,120291,1,2,2,40,14,12.63,0.9127431182978044,14,0,0.0
c-fat500-1,500,120291,1,2,2,50,14,12.63,0.9127431182978044,14,0,0.0
c-fat500-1,500,120291,1,2,2,75,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,2,2,100,14,12.55,0.8760707733967614,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,3,14,12.27,1.147649772360889,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,4,14,12.44,0.9830564581955608,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,5,14,12.54,0.9531002045955084,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,6,14,12.51,0.8887631855561975,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,7,14,12.63,0.9127431182978044,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,8,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,10,14,12.67,0.9279547402756236,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,12,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,15,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,18,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,20,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,25,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,30,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,40,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,50,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,75,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,2.5,2.5,100,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,3,14,12.34,0.9509994742374992,14,0,0.0
c-fat500-1,500,120291,1,3,3,4,14,12.35,0.9733961166965892,14,0,0.0
c-fat500-1,500,120291,1,3,3,5,14,12.55,0.9313968005098577,14,0,0.0
c-fat500-1,500,120291,1,3,3,6,14,12.63,0.9450396817065407,14,0,0.0
c-fat500-1,500,120291,1,3,3,7,14,12.62,0.9249864863877743,14,0,0.0
c-fat500-1,500,120291,1,3,3,8,14,12.65,0.9205976319760986,14,0,0.0
c-fat500-1,500,120291,1,3,3,10,14,12.57,0.8860586888011426,14,0,0.0
c-fat500-1,500,120291,1,3,3,12,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,15,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,18,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,20,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,3,3,25,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,3,3,30,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,3,3,40,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,50,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,75,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3,3,100,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,3,14,12.21,0.9197282207261012,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,4,14,12.45,0.9836157786453,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,5,14,12.57,0.982395032560731,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,6,14,12.54,0.9210863151735564,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,7,14,12.58,0.9075241043630744,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,8,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,10,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,12,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,15,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,18,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,20,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,25,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,30,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,40,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,50,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,75,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,3.5,3.5,100,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4,4,3,14,12.37,0.9127431182978044,14,0,0.0
c-fat500-1,500,120291,1,4,4,4,14,12.52,0.9846826900072936,14,0,0.0
c-fat500-1,500,120291,1,4,4,5,14,12.5,0.9433981132056604,14,0,0.0
c-fat500-1,500,120291,1,4,4,6,14,12.55,0.9096702699330126,14,0,0.0
c-fat500-1,500,120291,1,4,4,7,14,12.58,0.9075241043630744,14,0,0.0
c-fat500-1,500,120291,1,4,4,8,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,4,4,10,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4,4,12,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4,4,15,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4,4,18,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4,4,20,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,4,4,25,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,4,4,30,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4,4,40,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4,4,50,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4,4,75,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4,4,100,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,3,14,12.34,0.9297311439335568,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,4,14,12.44,0.9414881836751856,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,5,14,12.54,0.9318798205777395,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,6,14,12.55,0.9096702699330126,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,7,14,12.58,0.9075241043630744,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,8,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,10,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,12,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,15,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,18,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,20,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,25,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,30,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,40,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,50,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,75,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,4.5,4.5,100,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-1,500,120291,1,5,5,3,14,12.28,0.96,14,0,0.0
c-fat500-1,500,120291,1,5,5,4,14,12.45,0.9313968005098577,14,0,0.0
c-fat500-1,500,120291,1,5,5,5,14,12.56,0.9414881836751857,14,0,0.0
c-fat500-1,500,120291,1,5,5,6,14,12.57,0.9192932067626737,14,0,0.0
c-fat500-1,500,120291,1,5,5,7,14,12.58,0.9075241043630744,14,0,0.0
c-fat500-1,500,120291,1,5,5,8,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,5,5,10,14,12.59,0.8954886933959579,14,0,0.0
c-fat500-1,500,120291,1,5,5,12,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,15,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,18,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,20,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,5,5,25,14,12.61,0.9043782394551519,14,0,0.0
c-fat500-1,500,120291,1,5,5,30,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,40,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,50,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,75,14,12.59,0.895488693395958,14,0,0.0
c-fat500-1,500,120291,1,5,5,100,14,12.57,0.8860586888011425,14,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,3,25,23.01,1.34532523948672,26,1,0.038461538461538464
c-fat500-2,500,115611,1,1.0,1.0,4,26,23.89,1.2320308437697491,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,5,26,24.29,1.1687172455303294,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,6,26,24.59,1.087152243248387,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,7,26,24.69,1.0458967444255671,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,8,26,24.95,1.0136567466356647,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,10,26,24.99,1.0246462804304712,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,12,26,25.0,0.9899494936611666,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,15,26,24.99,0.9746281342132495,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,18,26,25.02,0.9693296652842108,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,20,26,25.04,0.9687104830649866,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,25,26,25.09,0.9705153270299239,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,30,26,25.08,0.9765244492586962,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,40,26,25.14,0.9697422337920526,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,50,26,25.14,0.9593747964169165,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,75,26,25.13,0.9659710140578753,26,0,0.0
c-fat500-2,500,115611,1,1.0,1.0,100,26,25.15,0.9630680142129109,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,3,26,23.38,1.3840520221436765,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,4,26,24.05,1.1779218989389748,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,5,26,24.44,1.1603447763488233,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,6,26,24.74,1.0258654882585727,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,7,26,24.88,1.0225458424931373,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,8,26,24.93,0.9721625378505387,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,10,26,24.96,0.9991996797437436,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,12,26,25.11,0.9475758544834288,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,15,26,25.12,0.9620810776644555,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,18,26,25.11,0.9684523736353794,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,20,26,25.18,0.9526804291051642,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,25,26,25.12,0.9620810776644555,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,30,26,25.05,0.9630680142129113,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,40,26,25.04,0.9583318840568751,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,50,26,25.04,0.9583318840568751,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,75,26,25.09,0.9496841580230768,26,0,0.0
c-fat500-2,500,115611,1,1.5,1.5,100,26,25.07,0.9513674369033239,26,0,0.0
c-fat500-2,500,115611,1,2,2,3,26,23.2,1.3928388277184118,26,0,0.0
c-fat500-2,500,115611,1,2,2,4,26,23.87,1.1802965729002182,26,0,0.0
c-fat500-2,500,115611,1,2,2,5,26,24.33,1.1406577050105786,26,0,0.0
c-fat500-2,500,115611,1,2,2,6,26,24.63,1.092291169972549,26,0,0.0
c-fat500-2,500,115611,1,2,2,7,26,24.87,0.986458311334037,26,0,0.0
c-fat500-2,500,115611,1,2,2,8,26,24.95,0.9526279441628827,26,0,0.0
c-fat500-2,500,115611,1,2,2,10,26,24.99,0.9643132271207316,26,0,0.0
c-fat500-2,500,115611,1,2,2,12,26,24.99,0.9848350115628505,26,0,0.0
c-fat500-2,500,115611,1,2,2,15,26,25.02,0.9589577675789482,26,0,0.0
c-fat500-2,500,115611,1,2,2,18,26,25.02,0.9589577675789482,26,0,0.0
c-fat500-2,500,115611,1,2,2,20,26,25.04,0.9583318840568751,26,0,0.0
c-fat500-2,500,115611,1,2,2,25,26,25.01,0.9538867857350787,26,0,0.0
c-fat500-2,500,115611,1,2,2,30,26,25.02,0.9589577675789481,26,0,0.0
c-fat500-2,500,115611,1,2,2,40,26,25.01,0.9538867857350787,26,0,0.0
c-fat500-2,500,115611,1,2,2,50,26,25.05,0.9526279441628825,26,0,0.0
c-fat500-2,500,115611,1,2,2,75,26,25.02,0.9589577675789481,26,0,0.0
